organism,tissue_general,tissue,assay,dataset_id,collection_id,dataset_title,collection_doi,cell_type,count
Callithrix jacchus,brain,temporal lobe,10x 3' v3,70c66673-9c21-44b9-a6ec-e09371c819ac,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,cortex.OLIGO,10.1126/sciadv.adk3986,oligodendrocyte,5078
Callithrix jacchus,brain,primary motor cortex,10x 3' v3,787138a6-a421-444e-8ae5-537c1842e70c,367d95c0-0eb0-4dae-8276-9407239421ee,Evolution of cellular diversity in primary motor cortex of marmoset - non-neurons,10.1038/s41586-021-03465-8,astrocyte,800
Callithrix jacchus,brain,primary motor cortex,10x 3' v3,787138a6-a421-444e-8ae5-537c1842e70c,367d95c0-0eb0-4dae-8276-9407239421ee,Evolution of cellular diversity in primary motor cortex of marmoset - non-neurons,10.1038/s41586-021-03465-8,endothelial cell,454
Callithrix jacchus,brain,primary motor cortex,10x 3' v3,787138a6-a421-444e-8ae5-537c1842e70c,367d95c0-0eb0-4dae-8276-9407239421ee,Evolution of cellular diversity in primary motor cortex of marmoset - non-neurons,10.1038/s41586-021-03465-8,leptomeningeal cell,463
Callithrix jacchus,brain,primary motor cortex,10x 3' v3,787138a6-a421-444e-8ae5-537c1842e70c,367d95c0-0eb0-4dae-8276-9407239421ee,Evolution of cellular diversity in primary motor cortex of marmoset - non-neurons,10.1038/s41586-021-03465-8,microglial cell,800
Callithrix jacchus,brain,primary motor cortex,10x 3' v3,787138a6-a421-444e-8ae5-537c1842e70c,367d95c0-0eb0-4dae-8276-9407239421ee,Evolution of cellular diversity in primary motor cortex of marmoset - non-neurons,10.1038/s41586-021-03465-8,oligodendrocyte,1209
Callithrix jacchus,brain,primary motor cortex,10x 3' v3,787138a6-a421-444e-8ae5-537c1842e70c,367d95c0-0eb0-4dae-8276-9407239421ee,Evolution of cellular diversity in primary motor cortex of marmoset - non-neurons,10.1038/s41586-021-03465-8,oligodendrocyte precursor cell,200
Callithrix jacchus,brain,primary motor cortex,10x 3' v3,787138a6-a421-444e-8ae5-537c1842e70c,367d95c0-0eb0-4dae-8276-9407239421ee,Evolution of cellular diversity in primary motor cortex of marmoset - non-neurons,10.1038/s41586-021-03465-8,pericyte,363
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,B cell,6
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,L2/3 intratelencephalic projecting glutamatergic neuron,50225
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,L5 extratelencephalic projecting glutamatergic cortical neuron,1361
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,L5/6 near-projecting glutamatergic neuron of the primary motor cortex,2879
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,L6 corticothalamic-projecting glutamatergic cortical neuron,4957
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex,6284
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,L6b glutamatergic cortical neuron,2654
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,T cell,113
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,VIP GABAergic cortical interneuron,6539
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,astrocyte,16146
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,chandelier pvalb GABAergic cortical interneuron,1614
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,endothelial cell,4275
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,erythroid lineage cell,233
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,inhibitory interneuron,2471
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,lamp5 GABAergic cortical interneuron,3542
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,macrophage,254
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,microglial cell,4626
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,myeloid cell,44
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,oligodendrocyte,17544
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,oligodendrocyte precursor cell,4586
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,pericyte,2521
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,pvalb GABAergic cortical interneuron,6085
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,smooth muscle cell,647
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,sst GABAergic cortical interneuron,8297
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,85128368-027a-4681-8abc-b1f6bd31a33b,e1fa9900-3fc9-4b57-9dce-c95724c88716,Single-nucleus transcriptome data from the dlPFC: Marmoset,10.1126/science.abo7257,vascular leptomeningeal cell,1564
Callithrix jacchus,brain,cerebellum lobule,10x 3' v3,b11b95eb-750b-41f5-b9d0-77d155761bf3,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,cbm.all,10.1126/sciadv.adk3986,unknown,92981
Callithrix jacchus,brain,Brodmann (1909) area 23,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,3097
Callithrix jacchus,brain,Brodmann (1909) area 25,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,4088
Callithrix jacchus,brain,amygdala,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,8648
Callithrix jacchus,brain,anterior hypothalamic region,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,3242
Callithrix jacchus,brain,basal forebrain,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,2588
Callithrix jacchus,brain,brainstem,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,1980
Callithrix jacchus,brain,caudate nucleus,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,6491
Callithrix jacchus,brain,central amygdaloid nucleus,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,1968
Callithrix jacchus,brain,cerebellum lobule,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,8
Callithrix jacchus,brain,dorsal thalamus,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,7222
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,9512
Callithrix jacchus,brain,hippocampal formation,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,4934
Callithrix jacchus,brain,lateral amygdaloid nucleus,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,1159
Callithrix jacchus,brain,lateral geniculate body,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,1241
Callithrix jacchus,brain,lateral nuclear group of thalamus,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,3980
Callithrix jacchus,brain,medial amygdaloid nucleus,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,3018
Callithrix jacchus,brain,medial dorsal nucleus of thalamus,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,4081
Callithrix jacchus,brain,nucleus accumbens,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,4480
Callithrix jacchus,brain,parietal cortex,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,4836
Callithrix jacchus,brain,posterior hypothalamic region,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,3843
Callithrix jacchus,brain,prefrontal cortex,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,24833
Callithrix jacchus,brain,primary auditory cortex,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,6330
Callithrix jacchus,brain,primary motor cortex,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,8065
Callithrix jacchus,brain,primary somatosensory cortex,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,5520
Callithrix jacchus,brain,primary visual cortex,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,3685
Callithrix jacchus,brain,putamen,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,4440
Callithrix jacchus,brain,secondary visual cortex,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,3613
Callithrix jacchus,brain,temporal cortex,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,1217
Callithrix jacchus,brain,temporal lobe,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,5514
Callithrix jacchus,brain,thalamic complex,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,1272
Callithrix jacchus,brain,ventral lateral nucleus of thalamus,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,2482
Callithrix jacchus,brain,ventral thalamus,10x 3' v3,b24d74a4-990a-49f0-a216-996258a5e1d4,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.ASTROCYTES.comp,10.1126/sciadv.adk3986,astrocyte,1543
Callithrix jacchus,brain,middle temporal gyrus,10x 3' v3,b7a0cd4e-77c2-4ae6-9eb7-8945e27e93b8,4dca242c-d302-4dba-a68f-4c61e7bad553,Marmoset: Great apes study,10.1126/science.ade9516,L2/3-6 intratelencephalic projecting glutamatergic neuron,42312
Callithrix jacchus,brain,middle temporal gyrus,10x 3' v3,b7a0cd4e-77c2-4ae6-9eb7-8945e27e93b8,4dca242c-d302-4dba-a68f-4c61e7bad553,Marmoset: Great apes study,10.1126/science.ade9516,L5 extratelencephalic projecting glutamatergic cortical neuron,693
Callithrix jacchus,brain,middle temporal gyrus,10x 3' v3,b7a0cd4e-77c2-4ae6-9eb7-8945e27e93b8,4dca242c-d302-4dba-a68f-4c61e7bad553,Marmoset: Great apes study,10.1126/science.ade9516,L6b glutamatergic cortical neuron,1283
Callithrix jacchus,brain,middle temporal gyrus,10x 3' v3,b7a0cd4e-77c2-4ae6-9eb7-8945e27e93b8,4dca242c-d302-4dba-a68f-4c61e7bad553,Marmoset: Great apes study,10.1126/science.ade9516,VIP GABAergic cortical interneuron,2661
Callithrix jacchus,brain,middle temporal gyrus,10x 3' v3,b7a0cd4e-77c2-4ae6-9eb7-8945e27e93b8,4dca242c-d302-4dba-a68f-4c61e7bad553,Marmoset: Great apes study,10.1126/science.ade9516,astrocyte of the cerebral cortex,6771
Callithrix jacchus,brain,middle temporal gyrus,10x 3' v3,b7a0cd4e-77c2-4ae6-9eb7-8945e27e93b8,4dca242c-d302-4dba-a68f-4c61e7bad553,Marmoset: Great apes study,10.1126/science.ade9516,caudal ganglionic eminence derived cortical interneuron,246
Callithrix jacchus,brain,middle temporal gyrus,10x 3' v3,b7a0cd4e-77c2-4ae6-9eb7-8945e27e93b8,4dca242c-d302-4dba-a68f-4c61e7bad553,Marmoset: Great apes study,10.1126/science.ade9516,cerebral cortex endothelial cell,508
Callithrix jacchus,brain,middle temporal gyrus,10x 3' v3,b7a0cd4e-77c2-4ae6-9eb7-8945e27e93b8,4dca242c-d302-4dba-a68f-4c61e7bad553,Marmoset: Great apes study,10.1126/science.ade9516,chandelier pvalb GABAergic cortical interneuron,530
Callithrix jacchus,brain,middle temporal gyrus,10x 3' v3,b7a0cd4e-77c2-4ae6-9eb7-8945e27e93b8,4dca242c-d302-4dba-a68f-4c61e7bad553,Marmoset: Great apes study,10.1126/science.ade9516,corticothalamic-projecting glutamatergic cortical neuron,2047
Callithrix jacchus,brain,middle temporal gyrus,10x 3' v3,b7a0cd4e-77c2-4ae6-9eb7-8945e27e93b8,4dca242c-d302-4dba-a68f-4c61e7bad553,Marmoset: Great apes study,10.1126/science.ade9516,lamp5 GABAergic cortical interneuron,1322
Callithrix jacchus,brain,middle temporal gyrus,10x 3' v3,b7a0cd4e-77c2-4ae6-9eb7-8945e27e93b8,4dca242c-d302-4dba-a68f-4c61e7bad553,Marmoset: Great apes study,10.1126/science.ade9516,microglial cell,2473
Callithrix jacchus,brain,middle temporal gyrus,10x 3' v3,b7a0cd4e-77c2-4ae6-9eb7-8945e27e93b8,4dca242c-d302-4dba-a68f-4c61e7bad553,Marmoset: Great apes study,10.1126/science.ade9516,near-projecting glutamatergic cortical neuron,791
Callithrix jacchus,brain,middle temporal gyrus,10x 3' v3,b7a0cd4e-77c2-4ae6-9eb7-8945e27e93b8,4dca242c-d302-4dba-a68f-4c61e7bad553,Marmoset: Great apes study,10.1126/science.ade9516,oligodendrocyte,3870
Callithrix jacchus,brain,middle temporal gyrus,10x 3' v3,b7a0cd4e-77c2-4ae6-9eb7-8945e27e93b8,4dca242c-d302-4dba-a68f-4c61e7bad553,Marmoset: Great apes study,10.1126/science.ade9516,oligodendrocyte precursor cell,2868
Callithrix jacchus,brain,middle temporal gyrus,10x 3' v3,b7a0cd4e-77c2-4ae6-9eb7-8945e27e93b8,4dca242c-d302-4dba-a68f-4c61e7bad553,Marmoset: Great apes study,10.1126/science.ade9516,pvalb GABAergic cortical interneuron,2440
Callithrix jacchus,brain,middle temporal gyrus,10x 3' v3,b7a0cd4e-77c2-4ae6-9eb7-8945e27e93b8,4dca242c-d302-4dba-a68f-4c61e7bad553,Marmoset: Great apes study,10.1126/science.ade9516,sncg GABAergic cortical interneuron,948
Callithrix jacchus,brain,middle temporal gyrus,10x 3' v3,b7a0cd4e-77c2-4ae6-9eb7-8945e27e93b8,4dca242c-d302-4dba-a68f-4c61e7bad553,Marmoset: Great apes study,10.1126/science.ade9516,sst GABAergic cortical interneuron,3474
Callithrix jacchus,brain,middle temporal gyrus,10x 3' v3,b7a0cd4e-77c2-4ae6-9eb7-8945e27e93b8,4dca242c-d302-4dba-a68f-4c61e7bad553,Marmoset: Great apes study,10.1126/science.ade9516,vascular leptomeningeal cell,624
Callithrix jacchus,brain,hippocampal formation,10x 3' v3,bb5f4b01-a8ea-47da-a6c7-3e71934d0f8e,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,hippocampus.GLUT,10.1126/sciadv.adk3986,glutamatergic neuron,17891
Callithrix jacchus,brain,Brodmann (1909) area 25,10x 3' v3,c072982f-de5b-411c-a91c-c00b195c18d8,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,pfc.a25.GLUT,10.1126/sciadv.adk3986,glutamatergic neuron,56494
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,c072982f-de5b-411c-a91c-c00b195c18d8,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,pfc.a25.GLUT,10.1126/sciadv.adk3986,glutamatergic neuron,59257
Callithrix jacchus,brain,prefrontal cortex,10x 3' v3,c072982f-de5b-411c-a91c-c00b195c18d8,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,pfc.a25.GLUT,10.1126/sciadv.adk3986,glutamatergic neuron,120998
Callithrix jacchus,brain,Brodmann (1909) area 23,10x 3' v3,c477bce4-66b3-4495-a8bb-4b51d88f65a1,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.MICROGLIA_MACROPHAGE.comp,10.1126/sciadv.adk3986,microglial cell,522
Callithrix jacchus,brain,Brodmann (1909) area 25,10x 3' v3,c477bce4-66b3-4495-a8bb-4b51d88f65a1,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.MICROGLIA_MACROPHAGE.comp,10.1126/sciadv.adk3986,microglial cell,1740
Callithrix jacchus,brain,amygdala,10x 3' v3,c477bce4-66b3-4495-a8bb-4b51d88f65a1,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.MICROGLIA_MACROPHAGE.comp,10.1126/sciadv.adk3986,microglial cell,4342
Callithrix jacchus,brain,anterior hypothalamic region,10x 3' v3,c477bce4-66b3-4495-a8bb-4b51d88f65a1,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.MICROGLIA_MACROPHAGE.comp,10.1126/sciadv.adk3986,microglial cell,6718
Callithrix jacchus,brain,basal forebrain,10x 3' v3,c477bce4-66b3-4495-a8bb-4b51d88f65a1,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.MICROGLIA_MACROPHAGE.comp,10.1126/sciadv.adk3986,microglial cell,1824
Callithrix jacchus,brain,brainstem,10x 3' v3,c477bce4-66b3-4495-a8bb-4b51d88f65a1,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.MICROGLIA_MACROPHAGE.comp,10.1126/sciadv.adk3986,microglial cell,4122
Callithrix jacchus,brain,caudate nucleus,10x 3' v3,c477bce4-66b3-4495-a8bb-4b51d88f65a1,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.MICROGLIA_MACROPHAGE.comp,10.1126/sciadv.adk3986,microglial cell,1776
Callithrix jacchus,brain,central amygdaloid nucleus,10x 3' v3,c477bce4-66b3-4495-a8bb-4b51d88f65a1,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.MICROGLIA_MACROPHAGE.comp,10.1126/sciadv.adk3986,microglial cell,979
Callithrix jacchus,brain,cerebellum lobule,10x 3' v3,c477bce4-66b3-4495-a8bb-4b51d88f65a1,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.MICROGLIA_MACROPHAGE.comp,10.1126/sciadv.adk3986,microglial cell,221
Callithrix jacchus,brain,dorsal thalamus,10x 3' v3,c477bce4-66b3-4495-a8bb-4b51d88f65a1,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.MICROGLIA_MACROPHAGE.comp,10.1126/sciadv.adk3986,microglial cell,1888
Callithrix jacchus,brain,dorsolateral prefrontal cortex,10x 3' v3,c477bce4-66b3-4495-a8bb-4b51d88f65a1,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.MICROGLIA_MACROPHAGE.comp,10.1126/sciadv.adk3986,microglial cell,1879
Callithrix jacchus,brain,hippocampal formation,10x 3' v3,c477bce4-66b3-4495-a8bb-4b51d88f65a1,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.MICROGLIA_MACROPHAGE.comp,10.1126/sciadv.adk3986,microglial cell,1417
Callithrix jacchus,brain,lateral amygdaloid nucleus,10x 3' v3,c477bce4-66b3-4495-a8bb-4b51d88f65a1,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.MICROGLIA_MACROPHAGE.comp,10.1126/sciadv.adk3986,microglial cell,215
Callithrix jacchus,brain,lateral geniculate body,10x 3' v3,c477bce4-66b3-4495-a8bb-4b51d88f65a1,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.MICROGLIA_MACROPHAGE.comp,10.1126/sciadv.adk3986,microglial cell,985
Callithrix jacchus,brain,lateral nuclear group of thalamus,10x 3' v3,c477bce4-66b3-4495-a8bb-4b51d88f65a1,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.MICROGLIA_MACROPHAGE.comp,10.1126/sciadv.adk3986,microglial cell,3686
Callithrix jacchus,brain,medial amygdaloid nucleus,10x 3' v3,c477bce4-66b3-4495-a8bb-4b51d88f65a1,0fd39ad7-5d2d-41c2-bda0-c55bde614bdb,all.MICROGLIA_MACROPHAGE.comp,10.1126/sciadv.adk3986,microglial cell,437
